reported_name,reported_name_fixed,scientificName,kingdom,phylum,class,order,family,db,db_code,ObservationType,Source,Field,DispersalDistance,Code,Database,Unit,Sex,Study duration (days),Comments
Carduus acanthoides,Carduus acanthoides,Carduus acanthoides,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:3114643,seed/plant dispersal (field),"Skarpaas O, Shea K. Dispersal patterns, dispersal mechanisms, and invasion wave speeds for invasive thistles. The American Naturalist. 2007;170:3:421-30",Mean.dispersal.distance.m.,1.795,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Carduus nutans,Carduus nutans,Carduus nutans,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:8185959,seed/plant dispersal (field),"Skarpaas O, Shea K. Dispersal patterns, dispersal mechanisms, and invasion wave speeds for invasive thistles. The American naturalist. 2007;170(3):421-30",Mean.dispersal.distance.m.,1.96,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Carduus nutans,Carduus nutans,Carduus nutans,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:8185959,seed/plant dispersal (field),"Smith, Lane M., Kok LT. Dispersal of Musk Thistle (Carduus nutans) Seeds. Weed Science. 1984;32(1):120-125",Mean.dispersal.distance.m.,14.7349,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Carpobrotus aff. acinaciformis,Carpobrotus aff. acinaciformis,NA,NA,NA,NA,NA,NA,NA,NA,seed/plant dispersal (field),"Bourgeois K, Suehs CM, Vidal E, M�dail F. Invasional meltdown potential: Facilitation between introduced plants and mammals on French Mediterranean islands. Ecoscience. 2005;12(2):248-256",Mean.dispersal.distance.m.,18.25,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Carpobrotus edulis,Carpobrotus edulis,Carpobrotus edulis,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,gbif,GBIF:3084842,seed/plant dispersal (field),"Bourgeois K, Suehs CM, Vidal E, M�dail F. Invasional meltdown potential: Facilitation between introduced plants and mammals on French Mediterranean islands. Ecoscience. 2005;12(2):248-256",Mean.dispersal.distance.m.,8.86,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Chaenorhinum minus,Chaenorhinum minus,Chaenorhinum minus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,gbif,GBIF:3171669,seed/plant dispersal (field),"Arnold, Robert M. Population dynamics and seed dispersal of Chaenorrhinum minus on railroad cinder ballast. American Midland Naturalist.1981;106:1: 80-91",Mean.dispersal.distance.m.,0.084402913,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Chromolaena odorata,Chromolaena odorata,Chromolaena odorata,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:3087725,seed/plant dispersal (field),"Teegalapalli K, Hiremath AJ, Jathanna D. Patterns of seed rain and seedling regeneration in abandoned agricultural clearings in a seasonally dry tropical forest in India. Journal of Tropical Ecology. 2009;26(01):25",Mean.dispersal.distance.m.,16.6086,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Cortaderia selloana,Cortaderia selloana,Cortaderia selloana,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,gbif,GBIF:2704523,seed/plant dispersal (field),"Saura-Mas, S , Lloret F. Wind effects on dispersal patterns of the invasive alien Cortaderia selloana in Mediterranean wetlands. Acta Oecologica. 2005;27:129-133",Mean.dispersal.distance.m.,12.22,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Cynara cardunculus,Cynara cardunculus,Cynara cardunculus,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:3112364,seed/plant dispersal (field),"Marushia RG, Holt JS. The Effects of Habitat on Dispersal Patterns of an Invasive Thistle, Cynara Cardunculus. Biological Invasions. 2006;8(4):577-594",Mean.dispersal.distance.m.,10.1,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Cytisus scoparius,Cytisus scoparius,Cytisus scoparius,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,gbif,GBIF:5354656,seed/plant dispersal (field),"Bossard CC. The Role of Habitat Disturbance, Seed Predation and Ant Dispersal on Establishment of the Exotic Shrub Cytisus scoparius in California. American Midland Naturalist. 1991;126(1):1",Mean.dispersal.distance.m.,1,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Datura ferox,Datura ferox,Datura ferox,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,gbif,GBIF:7894250,seed/plant dispersal (field),"Ballare CL, Scopel AL, Ghersa CM, Sanchez RA. The demography of Datura ferox (L.) in soybean crops. Weed Research. 1987;27(2):91-102",Mean.dispersal.distance.m.,51.3,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Erodium botrys,Erodium botrys,Erodium botrys,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,gbif,GBIF:2891628,seed/plant dispersal (field),Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1020,Mean.dispersal.distance.m.,0.762,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Erodium botrys,Erodium botrys,Erodium botrys,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,gbif,GBIF:2891628,seed/plant dispersal (field),Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1024,Mean.dispersal.distance.m.,0.081,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Erodium brachycarpum,Erodium brachycarpum,Erodium brachycarpum,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,gbif,GBIF:2891617,seed/plant dispersal (field),Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1021,Mean.dispersal.distance.m.,0.749,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Erodium brachycarpum,Erodium brachycarpum,Erodium brachycarpum,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,gbif,GBIF:2891617,seed/plant dispersal (field),Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1025,Mean.dispersal.distance.m.,0.064,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Erodium moschatum,Erodium moschatum,Erodium moschatum,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,gbif,GBIF:9419993,seed/plant dispersal (field),Stamp NE. Efficacy of Explosive vs. Hygroscopic Seed Dispersal by an Annual Grassland Species. American Journal of Botany. 1989;76(4):555-561,Mean.dispersal.distance.m.,0.556,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Erodium moschatum,Erodium moschatum,Erodium moschatum,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,gbif,GBIF:9419993,seed/plant dispersal (field),Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1023,Mean.dispersal.distance.m.,0.542,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Erodium moschatum,Erodium moschatum,Erodium moschatum,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,gbif,GBIF:9419993,seed/plant dispersal (field),Stamp NE. Efficacy of Explosive vs. Hygroscopic Seed Dispersal by an Annual Grassland Species. American Journal of Botany. 1989;76(4):555-561.,Mean.dispersal.distance.m.,0.07,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Erodium moschatum,Erodium moschatum,Erodium moschatum,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,gbif,GBIF:9419993,seed/plant dispersal (field),Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1027,Mean.dispersal.distance.m.,0.078,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Erodyum cicutarium,Erodyum cicutarium,NA,NA,NA,NA,NA,NA,NA,NA,seed/plant dispersal (field),Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1022,Mean.dispersal.distance.m.,0.54,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Erodyum cicutarium,Erodyum cicutarium,NA,NA,NA,NA,NA,NA,NA,NA,seed/plant dispersal (field),Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1026,Mean.dispersal.distance.m.,0.081,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Eschscholzia californica,Eschscholzia californica,Eschscholzia californica,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,gbif,GBIF:2888380,seed/plant dispersal (field),"Heijting, S, Van Der Werf, W, Kropff M. Seed dispersal by forage harvester and rigid-tine cultivator in maize. Weed Research. 2009;49:153-167",Mean.dispersal.distance.m.,4.225,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Geophila repens,Geophila repens,Geophila repens,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,gbif,GBIF:5340379,seed/plant dispersal (field),"Yumoto, T.  Seed dispersal by Salvin's curassow, Mitu salvini (Cracidae), in a tropical forest of Colombia: Direct measurements of dispersal distance. Biotropica 1999;31: 654-660.",Mean.dispersal.distance.m.,245,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Geranium molle,Geranium molle,Geranium molle,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,gbif,GBIF:2891488,seed/plant dispersal (field),"Stamp, Nancy E., and Jeffrey R. Lucas. Ecological correlates of explosive seed dispersal.Oecologia. 1983;59:2-3 : 272-278",Mean.dispersal.distance.m.,1.785,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Helianthus annus,Helianthus annus,Helianthus annuus,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:9206251,seed/plant dispersal (field),"Groves JH, Williams DG, Caley P, Norris RH, Caitcheon G. Modelling of floating seed dispersal in a fluvial environment. River Research and Applications. 2009;25:582-592",Mean.dispersal.distance.m.,338.85,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Heterotheca latifolia,Heterotheca latifolia,Heterotheca subaxillaris,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:5401971,seed/plant dispersal (field),"Plummer, Gayther L., Keever C. Autumnal Daylight Weather and Camphor-Weed Dispersal in the Georgia Piedmont Region. Botanical Gazette. 1963;124:4:283-289",Mean.dispersal.distance.m.,8.02,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Hieracium aurantiacum,Hieracium aurantiacum,Pilosella aurantiaca,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:3122924,seed/plant dispersal (field),"Stergios BG. Achene production, dispersal, seed germination, and seedling establishment of Hieracium aurantiacum in an abandoned field community. Canadian Journal of Botany. 1976;54:11:1189-1197",Mean.dispersal.distance.m.,3.5,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Impatiens glandulifera,Impatiens glandulifera,Impatiens glandulifera,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,gbif,GBIF:2891770,seed/plant dispersal (field),"Beerling DJ, Perrins JM, Perrinst M. Impatiens glandulifera Royle ( Impatiens roylei Walp .). Society. 2011;81:2:367-382",Mean.dispersal.distance.m.,1.5618,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Lepidium campestre,Lepidium campestre,Lepidium campestre,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,gbif,GBIF:7703116,seed/plant dispersal (field),"Thiede, D. A. and Augspurger, C. K. Intraspecific variation in seed dispersion of Lepidium campestre (Brassicaceae). - American Journal of Botany.1996;83: 856-866.",Mean.dispersal.distance.m.,0.905506678,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Linaria maroccana,Linaria maroccana,Linaria maroccana,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,gbif,GBIF:5415016,seed/plant dispersal (field),"Heijting, S, Van Der Werf, W, Kropff M. Seed dispersal by forage harvester and rigid-tine cultivator in maize. Weed Research. 2009;49:153-168",Mean.dispersal.distance.m.,11.725,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Linaria vulgaris,Linaria vulgaris,Linaria vulgaris,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,gbif,GBIF:5415020,seed/plant dispersal (field),"Nadeau LB, King JR. Seed dispersal and seedling establishment of Linaria vulgaris Mill . Canadian Journal of Plant Sciences. 1991;782:771-782.",Mean.dispersal.distance.m.,0.5,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Mimosa pigra,Mimosa pigra,Mimosa pigra,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,gbif,GBIF:2969431,seed/plant dispersal (field),Lonsdale WM. Rates of Spread of an Invading Species--Mimosa Pigra in Northern Australia. Journal of Ecology. 1993;81:3:513-521,Mean.dispersal.distance.m.,93.83333,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Panicum miliaceum,Panicum miliaceum,Panicum miliaceum,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,gbif,GBIF:2705090,seed/plant dispersal (field),"McCanny, Stephen J., and Paul B. Cavers. Parental effects on spatial patterns of plants: a contingency table approach. Ecology.1989;70:2 368-378.",Mean.dispersal.distance.m.,0.5,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Panicum miliaceum,Panicum miliaceum,Panicum miliaceum,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,gbif,GBIF:2705090,seed/plant dispersal (field),"Mccanny SJ, Cavers PB. Spread of proso millet (Panicum miliaceum L.) in Ontario, Canada. II. Dispersal by combines. Weed Research. 1988;28:2:67-72",Mean.dispersal.distance.m.,12.99,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Panicum miliaceum,Panicum miliaceum,Panicum miliaceum,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,gbif,GBIF:2705090,seed/plant dispersal (field),"Mccanny SJ, Cavers PB. Spread of proso millet (Panicum miliaceum L.) in Ontario, Canada. II. Dispersal by combines. Weed Research. 1988;28:2:67-73",Mean.dispersal.distance.m.,21.88,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Panicum miliaceum,Panicum miliaceum,Panicum miliaceum,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,gbif,GBIF:2705090,seed/plant dispersal (field),"O'Toole JJ, Cavers PB. Input to seed banks of Proso millet (Panicum miliaceum) in Southern Ontario. Canadian Journal of Plant Sciences. 1983;63:1023-1030",Mean.dispersal.distance.m.,0.4795,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Phacelia tanacetifolia,Phacelia tanacetifolia,Phacelia tanacetifolia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,gbif,GBIF:2928226,seed/plant dispersal (field),"Heijting, S, Van Der Werf, W, Kropff M. Seed dispersal by forage harvester and rigid-tine cultivator in maize. Weed Research. 2009;49:153-163",Mean.dispersal.distance.m.,5.225,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Prunus serotina,Prunus serotina,Prunus serotina,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,gbif,GBIF:3021850,seed/plant dispersal (field),"Pairon M, Jonard M, Jacquemart A-L. Modeling seed dispersal of black cherry, an invasive forest tree: how microsatellites may help? Canadian Journal of Forest Research. 2006;36:6:1385-1394",Mean.dispersal.distance.m.,2.5,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Prunus serotina,Prunus serotina,Prunus serotina,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,gbif,GBIF:3021850,seed/plant dispersal (field),"Pairon M, Jonard M, Jacquemart A-L. Modeling seed dispersal of black cherry, an invasive forest tree: how microsatellites may help? Canadian Journal of Forest Research. 2006;36:6:1385-1394",Mean.dispersal.distance.m.,10.8,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Rhododendron ponticum,Rhododendron ponticum,Rhododendron ponticum,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,gbif,GBIF:7327990,seed/plant dispersal (field),"Stephenson C, Kohn D, Park K, et al. Testing mechanistic models of seed dispersal for the invasive Rhododendron ponticum (L.). Perspectives in Plant Ecology, Evolution and Systematics. 2007;9:1:15-28.",Mean.dispersal.distance.m.,4.729098,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Salsola australis (tragus),Salsola australis (tragus),NA,NA,NA,NA,NA,NA,NA,NA,seed/plant dispersal (field),"Borger, C P D, Walsh, M, Scott, JK, Powles S. Tumbleweeds in the Western Australian cropping system: seed dispersal characteristics of Salsola australis. Weed Research. 2007;32:5:390-414.",Mean.dispersal.distance.m.,157.87,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Salsola iberica,Salsola iberica,Kali tragus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,gbif,GBIF:7547827,seed/plant dispersal (field),"Stallings GP, Thill DC, Mallory-Smith CA, Lass LW. Plant Movement and Seed Dispersal of Russian Thistle (Salsola iberica). Weed Science. 1995;43:1:63-69",Mean.dispersal.distance.m.,1905.5,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Senecio inaequidensis,Senecio inaequidensis,Senecio inaequidens,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:3109086,seed/plant dispersal (field),"Monty, Arnaud M, Stainer, Charles, Lebeau, Frederic, Pieret, Nora, Mahy G. SEED RAIN PATTERN OF THE INVASIVE WEED SENECIO INAEQUIDENS ( ASTERACEAE ). Belgian Journal of Botany. 2008;141:1:51-63",Mean.dispersal.distance.m.,5.2,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Senecio jacobaea,Senecio jacobaea,Senecio jacobaea,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:8965572,seed/plant dispersal (field),"McEvoy PB, Cox CS. Wind Dispersal Distances in Dimorphic Achenes of Ragwort , Senecio Jacobaea. Ecology. 1987;68:6:2006-2015",Mean.dispersal.distance.m.,3.03,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Senecio vulgaris,Senecio vulgaris,Senecio vulgaris,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gbif,GBIF:3108983,seed/plant dispersal (field),"Bergelson, Joy, Newman, Jonathan A, Floresroux EM. Rates of Weed Spread in Spatially Heterogeneous Environments. Ecology. 1993;74:4:999-1011",Mean.dispersal.distance.m.,0.3423,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Sinapis alba,Sinapis alba,Sinapis alba,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,gbif,GBIF:3047621,seed/plant dispersal (field),"Heijting, S, Van Der Werf, W, Kropff M. Seed dispersal by forage harvester and rigid-tine cultivator in maize. Weed Research. 2009;49:153-164",Mean.dispersal.distance.m.,6.4,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Sorgum halepense,Sorgum halepense,Sorghum halepense,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,gbif,GBIF:2705185,seed/plant dispersal (field),"Ghersa CM, Martinez-Ghersa MA, Satorre EH, Van Esso ML, Chichotky G. Seed dispersal, distribution and recruitment of seedlings of Sorghum halepense (L.) Pers. Weed Research. 1993;33:1:79-88",Mean.dispersal.distance.m.,0.2964,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
Sorgum halepense,Sorgum halepense,Sorghum halepense,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,gbif,GBIF:2705185,seed/plant dispersal (field),"Ghersa CM, Martinez-Ghersa MA, Satorre EH, Van Esso ML, Chichotky G. Seed dispersal, distribution and recruitment of seedlings of Sorghum halepense (L.) Pers. Weed Research. 1993;33:1:79-88",Mean.dispersal.distance.m.,22.73,MeanDispersalDistance,Flores et al. 2013,m,NA,,seed dispersal
