"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationTypeSpecific","Source","Field","DispersalDistance","Code","Database","Unit","Sex","ObservationTypeGeneral"
"Acer rubrum","Acer rubrum","Acer rubrum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","gbif","GBIF:3189883","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","98.7","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Acer rubrum","Acer rubrum","Acer rubrum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","gbif","GBIF:3189883","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","200","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Acer saccharum","Acer saccharum","Acer saccharum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","gbif","GBIF:3189859","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","100","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Acer saccharum","Acer saccharum","Acer saccharum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","gbif","GBIF:3189859","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","200","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Betula alleghaniensis","Betula alleghaniensis","Betula alleghaniensis","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:5331779","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","100","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Betula alleghaniensis","Betula alleghaniensis","Betula alleghaniensis","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:5331779","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","400","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Betula lenta","Betula lenta","Betula lenta","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:5331709","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","80","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Betula papyrifera","Betula papyrifera","Betula papyrifera","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:5332120","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","50","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Betula papyrifera","Betula papyrifera","Betula papyrifera","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:5332120","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","100","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Betula populifolia","Betula populifolia","Betula populifolia","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:8184083","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","64.1","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Carpinus caroliniana","Carpinus caroliniana","Carpinus caroliniana","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:2875842","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","19.4","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Fagus grandifolia","Fagus grandifolia","Fagus grandifolia","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","gbif","GBIF:2882274","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","20","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Fraxinus americana","Fraxinus americana","Fraxinus americana","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","gbif","GBIF:3172327","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","70.1","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Fraxinus americana","Fraxinus americana","Fraxinus americana","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","gbif","GBIF:3172327","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","140","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Larix laricina","Larix laricina","Larix laricina","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:2686231","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","46","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Larix laricina","Larix laricina","Larix laricina","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:2686231","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","60","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Picea glauca","Picea glauca","Picea glauca","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284745","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","65","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Picea glauca","Picea glauca","Picea glauca","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284745","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","300","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Picea mariana","Picea mariana","Picea mariana","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284802","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","79","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Picea mariana","Picea mariana","Picea mariana","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284802","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","300","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Picea rubens","Picea rubens","Picea rubens","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284717","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","40","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Picea rubens","Picea rubens","Picea rubens","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284717","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","275","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Pinus banksiana","Pinus banksiana","Pinus banksiana","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5285533","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","20","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Pinus banksiana","Pinus banksiana","Pinus banksiana","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5285533","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","60","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Pinus resinosa","Pinus resinosa","Pinus resinosa","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5285067","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","12","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Pinus resinosa","Pinus resinosa","Pinus resinosa","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5285067","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","275","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Pinus strobus","Pinus strobus","Pinus strobus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284982","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","60","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Pinus strobus","Pinus strobus","Pinus strobus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284982","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","210","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Populus balsamifera","Populus balsamifera","Populus balsamifera","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","gbif","GBIF:3040184","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","200","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Populus balsamifera","Populus balsamifera","Populus balsamifera","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","gbif","GBIF:3040184","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","5000","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Populus tremuloides","Populus tremuloides","Populus tremuloides","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","gbif","GBIF:3040215","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","200","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Populus tremuloides","Populus tremuloides","Populus tremuloides","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","gbif","GBIF:3040215","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","5000","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Quercus rubra","Quercus rubra","Quercus rubra","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","gbif","GBIF:2880539","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","30","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Thuja occidentalis","Thuja occidentalis","Thuja occidentalis","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","gbif","GBIF:2684178","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","45","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Thuja occidentalis","Thuja occidentalis","Thuja occidentalis","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","gbif","GBIF:2684178","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","60","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Tilia americana","Tilia americana","Tilia americana","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","gbif","GBIF:3152042","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","15","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Tsuga canadensis","Tsuga canadensis","Tsuga canadensis","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:2687182","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","30","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Ulmus americana","Ulmus americana","Ulmus americana","Plantae","Tracheophyta","Magnoliopsida","Rosales","Ulmaceae","gbif","GBIF:5361872","seed/plant dispersal (unknown)","unpub.","Effective Seed Dispersal Distance","91","DispersalDistance","TRY database","m",NA,"seed dispersal"
"Ulmus americana","Ulmus americana","Ulmus americana","Plantae","Tracheophyta","Magnoliopsida","Rosales","Ulmaceae","gbif","GBIF:5361872","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance","400","MaxDispersalDistance","TRY database","m",NA,"seed dispersal"
"Didelphis virginiana","Didelphis virginiana","Didelphis virginiana","Animalia","Chordata","Mammalia","Didelphimorphia","Didelphidae","gbif","GBIF:2439923","trapping/radio tracking","(VanDruff 1969)","Mean","2.621","MeanDispersalDistance","Santini et al. 2013","km","mf","movement study"
"Trichosurus vulpecula","Trichosurus vulpecula","Trichosurus vulpecula","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","gbif","GBIF:2440254","trapping/radio tracking","(Cowan et al. 1996)","Mean","5.33","MeanDispersalDistance","Santini et al. 2013","km","m","movement study"
"Trichosurus vulpecula","Trichosurus vulpecula","Trichosurus vulpecula","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","gbif","GBIF:2440254","trapping/radio tracking","(Cowan et al. 1996)","Mean","6.17","MeanDispersalDistance","Santini et al. 2013","km","f","movement study"
"Trichosurus vulpecula","Trichosurus vulpecula","Trichosurus vulpecula","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","gbif","GBIF:2440254","trapping/radio tracking","(Cowan et al. 1997)","Mean","5.61","MeanDispersalDistance","Santini et al. 2013","km","m","movement study"
"Trichosurus vulpecula","Trichosurus vulpecula","Trichosurus vulpecula","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","gbif","GBIF:2440254","trapping/radio tracking","(Cowan et al. 1997)","Mean","3.25","MeanDispersalDistance","Santini et al. 2013","km","","movement study"
"Procyon lotor","Procyon lotor","Procyon lotor","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","gbif","GBIF:5218786","trapping/radio tracking","(Stuewer 1943)","Mean","18.91","MeanDispersalDistance","Santini et al. 2013","km","m","movement study"
"Procyon lotor","Procyon lotor","Procyon lotor","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","gbif","GBIF:5218786","trapping/radio tracking","(Stuewer 1943)","Mean","13.28","MeanDispersalDistance","Santini et al. 2013","km","f","movement study"
"Procyon lotor","Procyon lotor","Procyon lotor","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","gbif","GBIF:5218786","trapping/radio tracking","(Butterfield 1944)","Mean","0.4","MeanDispersalDistance","Santini et al. 2013","km","mf","movement study"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243","trapping/radio tracking","(Storm et al. 1976)","Mean","31","MeanDispersalDistance","Santini et al. 2013","km","m","movement study"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243","trapping/radio tracking","(Storm et al. 1976)","Mean","11","MeanDispersalDistance","Santini et al. 2013","km","f","movement study"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243","trapping/radio tracking","(Phillips et al. 1972)","Mean","29.61","MeanDispersalDistance","Santini et al. 2013","km","m","movement study"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243","trapping/radio tracking","(Phillips et al. 1972)","Mean","9.97","MeanDispersalDistance","Santini et al. 2013","km","f","movement study"
"Spermophilus beldingi","Spermophilus beldingi","Urocitellus beldingi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8428945","trapping/radio tracking","(Holekamp 1984)","Mean","0.328","MeanDispersalDistance","Santini et al. 2013","km","m","movement study"
"Spermophilus beldingi","Spermophilus beldingi","Urocitellus beldingi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8428945","trapping/radio tracking","(Holekamp 1984)","Mean","0.406","MeanDispersalDistance","Santini et al. 2013","km","f","movement study"
"Spermophilus beldingi","Spermophilus beldingi","Urocitellus beldingi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8428945","trapping/radio tracking","(Holekamp 1986)","Mean","0.272","MeanDispersalDistance","Santini et al. 2013","km","m","movement study"
"Spermophilus beldingi","Spermophilus beldingi","Urocitellus beldingi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8428945","trapping/radio tracking","(Holekamp 1986)","Mean","0.259","MeanDispersalDistance","Santini et al. 2013","km","f","movement study"
"Tamias striatus","Tamias striatus","Tamias striatus","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:2437438","trapping/radio tracking","(da Silva, Mahan & da Silva 2002)","Mean","0.213","MeanDispersalDistance","Santini et al. 2013","km","m","movement study"
"Tamias striatus","Tamias striatus","Tamias striatus","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:2437438","trapping/radio tracking","(da Silva, Mahan & da Silva 2002)","Mean","0.028","MeanDispersalDistance","Santini et al. 2013","km","f","movement study"
"Peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438019","trapping/radio tracking","(Burt 1940)","Mean","0.228","MeanDispersalDistance","Santini et al. 2013","km","m","movement study"
"Peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438019","trapping/radio tracking","(Burt 1940)","Mean","0.247","MeanDispersalDistance","Santini et al. 2013","km","f","movement study"
"Peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438019","trapping/radio tracking","(Keane 1990)","Mean","0.109","MeanDispersalDistance","Santini et al. 2013","km","m","movement study"
"Peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438019","trapping/radio tracking","(Keane 1990)","Mean","0.088","MeanDispersalDistance","Santini et al. 2013","km","f","movement study"
