"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationType","Source","Field","DispersalDistance","Code","Database","Unit","Sex"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243",NA,"108","Value","31.2","MeanDispersalDistance","Whitmee & Orme","km","Male"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243",NA,"108","Value","34.2","MeanDispersalDistance","Whitmee & Orme","km","Male"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243",NA,"111","Value","100","MaxDispersalDistance","Whitmee & Orme","km","Both"
"Spermophilus beecheyi","Spermophilus beecheyi","Otospermophilus beecheyi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8080937",NA,"117","Value","87.47","MeanDispersalDistance","Whitmee & Orme","m","Female"
"Spermophilus beecheyi","Spermophilus beecheyi","Otospermophilus beecheyi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8080937",NA,"117","Value","179.25","MeanDispersalDistance","Whitmee & Orme","m","Male"
"Spermophilus beldingi","Spermophilus beldingi","Urocitellus beldingi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8428945",NA,"118","Value","230","MeanDispersalDistance","Whitmee & Orme","m","Female"
"Spermophilus beldingi","Spermophilus beldingi","Urocitellus beldingi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8428945",NA,"118","Value","406","MeanDispersalDistance","Whitmee & Orme","m","Female"
"Spermophilus beldingi","Spermophilus beldingi","Urocitellus beldingi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8428945",NA,"118","Value","239","MeanDispersalDistance","Whitmee & Orme","m","Male"
"Spermophilus beldingi","Spermophilus beldingi","Urocitellus beldingi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8428945",NA,"118","Value","328","MeanDispersalDistance","Whitmee & Orme","m","Male"
"Alces alces","Alces alces","Alces alces","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","gbif","GBIF:2440940",NA,"122","Value","14.8","MeanDispersalDistance","Whitmee & Orme","km","Both"
"Alces alces","Alces alces","Alces alces","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","gbif","GBIF:2440940",NA,"122","Value","5.7","MedianDispersalDistance","Whitmee & Orme","km","Both"
"Mercurialis annua","Mercurialis annua","Mercurialis annua","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","gbif","GBIF:3062975","field","Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","2.9","MaxDispersalDistance","Tamme","m",NA
"Picea abies","Picea abies","Picea abies","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284884","field","Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","60","MaxDispersalDistance","Tamme","m",NA
"Amphicarpaea bracteata","Amphicarpaea bracteata","Amphicarpaea bracteata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","gbif","GBIF:2960161","field","Trapp 1988","Maximum_recorded_dispersal_distance_(m)","3.25","MaxDispersalDistance","Tamme","m",NA
"Dendromecon rigida","Dendromecon rigida","Dendromecon rigida","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","gbif","GBIF:2888424","field","Carney et al. 2003","Maximum_recorded_dispersal_distance_(m)","0.06","MaxDispersalDistance","Tamme","m",NA
"Pinus strobus","Pinus strobus","Pinus strobus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284982","field","Abbott & Quink 1970","Maximum_recorded_dispersal_distance_(m)","30","MaxDispersalDistance","Tamme","m",NA
"Senecio jacobaea","Senecio jacobaea","Senecio jacobaea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8965572","field","McEvoy & Cox 1987","Maximum_recorded_dispersal_distance_(m)","7","MaxDispersalDistance","Tamme","m",NA
"Viola odorata","Viola odorata","Viola odorata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","gbif","GBIF:5331181","field","Beattie & Lyons 1975","Maximum_recorded_dispersal_distance_(m)","0.02","MaxDispersalDistance","Tamme","m",NA
"Viola pubescens subsp. scabriuscula","Viola pubescens","Viola pubescens","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","gbif","GBIF:5331338","field","Culver & Beattie 1978","Maximum_recorded_dispersal_distance_(m)","1.08","MaxDispersalDistance","Tamme","m",NA
"Chloris virgata","Chloris virgata","Chloris virgata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:5289624","model","Ernst et al. 1992","Maximum_recorded_dispersal_distance_(m)","5.56","MaxDispersalDistance","Tamme","m",NA
"Setaria verticillata","Setaria verticillata","Setaria verticillata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:5289686","model","Ernst et al. 1992","Maximum_recorded_dispersal_distance_(m)","3.28","MaxDispersalDistance","Tamme","m",NA
"Acer saccharum","Acer saccharum","Acer saccharum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","gbif","GBIF:3189859","field","Greene & Johnson 1996","Maximum_recorded_dispersal_distance_(m)","150","MaxDispersalDistance","Tamme","m",NA
"Betula papyrifera","Betula papyrifera","Betula papyrifera","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:5332120","field","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","475","MaxDispersalDistance","Tamme","m",NA
"Betula alleghaniensis","Betula alleghaniensis","Betula alleghaniensis","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:5331779","field","Greene & Johnson 1997","Maximum_recorded_dispersal_distance_(m)","250","MaxDispersalDistance","Tamme","m",NA
"Bromus inermis","Bromus inermis","Bromus inermis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2703670","field","Hume & Archbold 1986 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","7","MaxDispersalDistance","Tamme","m",NA
"Dipsacus fullonum","Dipsacus fullonum","Dipsacus fullonum","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","gbif","GBIF:8273051","field","Werner 1975 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","1.5","MaxDispersalDistance","Tamme","m",NA
"Fraxinus americana","Fraxinus americana","Fraxinus americana","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","gbif","GBIF:3172327","field","Greene & Johnson 1996","Maximum_recorded_dispersal_distance_(m)","130","MaxDispersalDistance","Tamme","m",NA
"Juniperus virginiana","Juniperus virginiana","Juniperus virginiana","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","gbif","GBIF:2684391","field","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","1200","MaxDispersalDistance","Tamme","m",NA
"Panicum miliaceum","Panicum miliaceum","Panicum miliaceum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2705090","field","McCanny & Cavers 1987","Maximum_recorded_dispersal_distance_(m)","3","MaxDispersalDistance","Tamme","m",NA
"Picea glauca","Picea glauca","Picea glauca","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284745","field","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","475","MaxDispersalDistance","Tamme","m",NA
"Picea engelmannii","Picea engelmannii","Picea engelmannii","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284917","field","Greene & Johnson 1996","Maximum_recorded_dispersal_distance_(m)","190","MaxDispersalDistance","Tamme","m",NA
"Pinus resinosa","Pinus resinosa","Pinus resinosa","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5285067","field","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","475","MaxDispersalDistance","Tamme","m",NA
"Pinus strobus","Pinus strobus","Pinus strobus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284982","field","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","475","MaxDispersalDistance","Tamme","m",NA
"Pseudotsuga menziesii","Pseudotsuga menziesii","Pseudotsuga menziesii","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:2685796","field","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","800","MaxDispersalDistance","Tamme","m",NA
"Tsuga canadensis","Tsuga canadensis","Tsuga canadensis","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:2687182","field","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","1600","MaxDispersalDistance","Tamme","m",NA
"Carex pilulifera","Carex pilulifera","Carex pilulifera","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","gbif","GBIF:2726614","field","Kjellsson 1985","Maximum_recorded_dispersal_distance_(m)","1.4","MaxDispersalDistance","Tamme","m",NA
"Prunus avium","Prunus avium","Prunus avium","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:3020791","model","Breitbach et al. 2012","Maximum_recorded_dispersal_distance_(m)","2220","MaxDispersalDistance","Tamme","m",NA
"Quercus petraea","Quercus petraea","Quercus petraea","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","gbif","GBIF:2880130","field","Kollmann & Schill 1996","Maximum_recorded_dispersal_distance_(m)","300","MaxDispersalDistance","Tamme","m",NA
"Artemisia herba-alba","Artemisia herba-alba","Artemisia herba-alba","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3120848","field","Friedman & Orshan 1975","Maximum_recorded_dispersal_distance_(m)","0.8","MaxDispersalDistance","Tamme","m",NA
"Acer rubrum","Acer rubrum","Acer rubrum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","gbif","GBIF:3189883","field","Higgins et al. 2003","Maximum_recorded_dispersal_distance_(m)","11371","MaxDispersalDistance","Tamme","m",NA
"Anthoxanthum odoratum","Anthoxanthum odoratum","Anthoxanthum odoratum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2705975","field","Antonovics & Ellstrand 1985 in Willson 1993","Maximum_recorded_dispersal_distance_(m)","2","MaxDispersalDistance","Tamme","m",NA
"Carya glabra","Carya glabra","Carya glabra","Plantae","Tracheophyta","Magnoliopsida","Fagales","Juglandaceae","gbif","GBIF:3054325","field","Higgins et al. 2003","Maximum_recorded_dispersal_distance_(m)","646.8","MaxDispersalDistance","Tamme","m",NA
"Geranium maculatum","Geranium maculatum","Geranium maculatum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:7808016","model","Willson & Agren unpublished in Willson 1993","Maximum_recorded_dispersal_distance_(m)","6.2","MaxDispersalDistance","Tamme","m",NA
"Senecio jacobaea","Senecio jacobaea","Senecio jacobaea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8965572","field","Poole & Cairns in Harper 1977 in Cain et al. 1998, McEvoy & Cox 1987 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","14","MaxDispersalDistance","Tamme","m",NA
"Verbascum thapsus","Verbascum thapsus","Verbascum thapsus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","gbif","GBIF:3171949","field","Salisbury in Harper 1977 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","13","MaxDispersalDistance","Tamme","m",NA
"Agrostis stolonifera","Agrostis stolonifera","Agrostis stolonifera","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2706435","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","61","MaxDispersalDistance","Tamme","m",NA
"Atriplex prostrata subsp. calotheca","Atriplex prostrata","Atriplex prostrata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","gbif","GBIF:3083786","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","55","MaxDispersalDistance","Tamme","m",NA
"Capsella bursa-pastoris","Capsella bursa-pastoris","Capsella bursa-pastoris","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:5375388","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","35","MaxDispersalDistance","Tamme","m",NA
"Carex extensa","Carex extensa","Carex extensa","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","gbif","GBIF:2726545","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","31","MaxDispersalDistance","Tamme","m",NA
"Cirsium vulgare","Cirsium vulgare","Cirsium vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3112801","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","900","MaxDispersalDistance","Tamme","m",NA
"Conyza canadensis","Conyza canadensis","Erigeron canadensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3146791","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","2500","MaxDispersalDistance","Tamme","m",NA
"Crepis biennis","Crepis biennis","Crepis biennis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:5403531","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","350","MaxDispersalDistance","Tamme","m",NA
"Crepis capillaris","Crepis capillaris","Crepis capillaris","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:5403304","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","650","MaxDispersalDistance","Tamme","m",NA
"Epilobium hirsutum","Epilobium hirsutum","Epilobium hirsutum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","gbif","GBIF:3189172","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","3800","MaxDispersalDistance","Tamme","m",NA
"Epilobium palustre","Epilobium palustre","Epilobium palustre","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","gbif","GBIF:3189080","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","7300","MaxDispersalDistance","Tamme","m",NA
"Gentianella germanica","Gentianella germanica","Gentianella germanica","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","gbif","GBIF:7539382","field","Verkaar et al. 1983","Maximum_recorded_dispersal_distance_(m)","0.8","MaxDispersalDistance","Tamme","m",NA
"Holcus lanatus","Holcus lanatus","Holcus lanatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2706164","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","340","MaxDispersalDistance","Tamme","m",NA
"Hypochoeris radicata","Hypochoeris radicata","Hypochoeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:7605771","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","1900","MaxDispersalDistance","Tamme","m",NA
"Juncus bufonius","Juncus bufonius","Juncus bufonius","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","gbif","GBIF:6413649","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","100","MaxDispersalDistance","Tamme","m",NA
"Leontodon autumnalis","Leontodon autumnalis","Leontodon autumnalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8058115","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","610","MaxDispersalDistance","Tamme","m",NA
"Linum catharticum","Linum catharticum","Linum catharticum","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","gbif","GBIF:2873865","field","Verkaar et al. 1983","Maximum_recorded_dispersal_distance_(m)","0.63","MaxDispersalDistance","Tamme","m",NA
"Plantago major","Plantago major","Plantago major","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","gbif","GBIF:3189767","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","38","MaxDispersalDistance","Tamme","m",NA
"Poa annua","Poa annua","Poa annua","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2704179","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","180","MaxDispersalDistance","Tamme","m",NA
"Poa pratensis","Poa pratensis","Poa pratensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2704178","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","25","MaxDispersalDistance","Tamme","m",NA
"Ranunculus sceleratus","Ranunculus sceleratus","Ranunculus sceleratus","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","gbif","GBIF:3033374","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","35","MaxDispersalDistance","Tamme","m",NA
"Salicornia europaea","Salicornia europaea","Salicornia europaea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","gbif","GBIF:9823570","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","36","MaxDispersalDistance","Tamme","m",NA
"Salix alba","Salix alba","Salix alba","Animalia","Chordata","Ascidiacea","Aplousobranchia","Polycitoridae","gbif","GBIF:7882712","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","6500","MaxDispersalDistance","Tamme","m",NA
"Scabiosa columbaria","Scabiosa columbaria","Scabiosa columbaria","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","gbif","GBIF:2888802","field","Verkaar et al. 1983","Maximum_recorded_dispersal_distance_(m)","1.9","MaxDispersalDistance","Tamme","m",NA
"Senecio vulgaris","Senecio vulgaris","Senecio vulgaris","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3108983","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","1200","MaxDispersalDistance","Tamme","m",NA
"Sonchus arvensis","Sonchus arvensis","Sonchus arvensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3105813","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","1100","MaxDispersalDistance","Tamme","m",NA
"Spergularia marina","Spergularia marina","Spergularia marina","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","gbif","GBIF:7736551","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","340","MaxDispersalDistance","Tamme","m",NA
"Spergularia media","Spergularia media","Spergularia media","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","gbif","GBIF:10790895","field","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","130","MaxDispersalDistance","Tamme","m",NA
