"Code","Species","MaxDispersalDistanceKm","Genus","Hemisphere","Ecosystem","Gradient","Position","ShiftR","EleVeloT","LatVeloT","Unit","BaselineT","HFI","PrAb","Sampling","Grain","Signif","Quality","Ntaxa","Start","Area","LifeForm","Reference","Source","n_cl","n_sp","StartF","AreaF","NtaxaF","IDn","corrected_shift","scientificName","kingdom","phylum","class","order","family","ObservationTypeGeneral","Group"
"MaxDispersalDistance","Cardamine pratensis",0.0024,"Cardamine","North","Terrestrial","Latitudinal","Centroid",-0.180291733,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17246,21120,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17246,-0.020147127064781,"Cardamine pratensis","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","seed dispersal","Plants"
"MaxDispersalDistance","Rumex crispus",0.00098,"Rumex","North","Terrestrial","Latitudinal","Centroid",0.099853511,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17255,18943,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17255,0.05313368236371,"Rumex crispus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","seed dispersal","Plants"
"MaxDispersalDistance","Scrophularia nodosa",0.00091,"Scrophularia","North","Terrestrial","Latitudinal","Centroid",-0.189443989,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17268,27704,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17268,0.0493745006558898,"Scrophularia nodosa","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","seed dispersal","Plants"
"MaxDispersalDistance","Potentilla erecta",0.00019,"Potentilla","North","Terrestrial","Latitudinal","Centroid",-0.091402008,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17273,19325,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17273,0.00872233914539939,"Potentilla erecta","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","seed dispersal","Plants"
"MaxDispersalDistance","Torilis japonica",0.015,"Torilis","North","Terrestrial","Latitudinal","Centroid",0.02296978,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17280,19332,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17280,0.00489501100055871,"Torilis japonica","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","seed dispersal","Plants"
"MaxDispersalDistance","Stellaria graminea",0.00025,"Stellaria","North","Terrestrial","Latitudinal","Centroid",-0.021562127,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17281,21155,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17281,0.011303179007167,"Stellaria graminea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Linaria vulgaris",0.0015,"Linaria","North","Terrestrial","Latitudinal","Centroid",0.182410743,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17286,19216,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17286,0.073242715017496,"Linaria vulgaris","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","seed dispersal","Plants"
"MaxDispersalDistance","Arabidopsis thaliana",0.00025,"Arabidopsis","North","Terrestrial","Latitudinal","Centroid",-0.184047679,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17302,27374,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17302,-0.128959930523853,"Arabidopsis thaliana","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","seed dispersal","Plants"
"MaxDispersalDistance","Carduus crispus",0.01725,"Carduus","North","Terrestrial","Latitudinal","Centroid",0.359284035,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17303,20084,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17303,0.0941634978600639,"Carduus crispus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Silene flos-cuculi",0.00037,"Silene","North","Terrestrial","Latitudinal","Centroid",0.046057643,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17319,19047,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17319,-0.0619194235912148,"Silene flos-cuculi","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Hypericum tetrapterum",0.00023,"Hypericum","North","Terrestrial","Latitudinal","Centroid",-0.032618461,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17320,19008,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17320,0.0258988517401152,"Hypericum tetrapterum","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Hypericaceae","seed dispersal","Plants"
"MaxDispersalDistance","Cirsium arvense",0.05337,"Cirsium","North","Terrestrial","Latitudinal","Centroid",0.030311038,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17321,20102,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17321,-0.0419823600869761,"Cirsium arvense","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Crepis biennis",0.35,"Crepis","North","Terrestrial","Latitudinal","Centroid",-0.0169608,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17329,19017,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17329,-0.0145062944904804,"Crepis biennis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Barbarea vulgaris",0.00028,"Barbarea","North","Terrestrial","Latitudinal","Centroid",-0.349147418,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17330,26674,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17330,-0.10629287015118,"Barbarea vulgaris","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","seed dispersal","Plants"
"MaxDispersalDistance","Atriplex prostrata",0.055,"Atriplex","North","Terrestrial","Latitudinal","Centroid",0.137343487,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17331,19747,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17331,-0.0084029042761653,"Atriplex prostrata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","seed dispersal","Plants"
"MaxDispersalDistance","Luzula campestris",7e-05,"Luzula","North","Terrestrial","Latitudinal","Centroid",-0.059944983,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17347,16376,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17347,0.0383614822386795,"Luzula campestris","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","seed dispersal","Plants"
"MaxDispersalDistance","Pinus sylvestris",2,"Pinus","North","Terrestrial","Latitudinal","Centroid",-0.083231592,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17348,29711,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17348,-0.072971073327334,"Pinus sylvestris","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","seed dispersal","Plants"
"MaxDispersalDistance","Lythrum salicaria",0.00101,"Lythrum","North","Terrestrial","Latitudinal","Centroid",-0.133313026,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17363,19779,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17363,0.0674007859676876,"Lythrum salicaria","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","seed dispersal","Plants"
"MaxDispersalDistance","Spergularia rubra",0.00015,"Spergularia","North","Terrestrial","Latitudinal","Centroid",-0.318653576,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17376,27448,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17376,-0.158484747432268,"Spergularia rubra","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Raphanus raphanistrum",0.00015,"Raphanus","North","Terrestrial","Latitudinal","Centroid",0.064635711,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17377,27449,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17377,0.0346066308545038,"Raphanus raphanistrum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","seed dispersal","Plants"
"MaxDispersalDistance","Armeria maritima",0.00028,"Armeria","North","Terrestrial","Latitudinal","Centroid",1.646512438,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17381,19069,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17381,0.368255070085607,"Armeria maritima","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","seed dispersal","Plants"
"MaxDispersalDistance","Clematis vitalba",0.10009,"Clematis","North","Terrestrial","Latitudinal","Centroid",-0.103650323,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17387,19439,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17387,0.0160049132385337,"Clematis vitalba","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","seed dispersal","Plants"
"MaxDispersalDistance","Thysselinum palustre",0.0023,"Thysselinum","North","Terrestrial","Latitudinal","Centroid",3.510488783,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17393,26736,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17393,1.06742414002924,"Thysselinum palustre","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","seed dispersal","Plants"
"MaxDispersalDistance","Holcus lanatus",0.34,"Holcus","North","Terrestrial","Latitudinal","Centroid",-0.007856742,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17394,18086,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17394,-0.0184941666871813,"Holcus lanatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","seed dispersal","Plants"
"MaxDispersalDistance","Epilobium palustre",7.3,"Epilobium","North","Terrestrial","Latitudinal","Centroid",0.201084417,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17396,19812,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17396,0.124663705632097,"Epilobium palustre","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","seed dispersal","Plants"
"MaxDispersalDistance","Valeriana officinalis",0.00485,"Valeriana","North","Terrestrial","Latitudinal","Centroid",-0.045369346,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17398,19692,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17398,0.00810826690150897,"Valeriana officinalis","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","seed dispersal","Plants"
"MaxDispersalDistance","Calluna vulgaris",0.081,"Calluna","North","Terrestrial","Latitudinal","Centroid",-0.683333333,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17400,19452,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17400,-0.297535726126756,"Calluna vulgaris","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","seed dispersal","Plants"
"MaxDispersalDistance","Rumex obtusifolius",0.00248,"Rumex","North","Terrestrial","Latitudinal","Centroid",0.033287651,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17403,19455,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17403,0.0298369343570327,"Rumex obtusifolius","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","seed dispersal","Plants"
"MaxDispersalDistance","Quercus petraea",0.3,"Quercus","North","Terrestrial","Latitudinal","Centroid",-0.378458929,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17410,19462,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17410,-0.411889528011766,"Quercus petraea","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","seed dispersal","Plants"
"MaxDispersalDistance","Anthoxanthum odoratum",0.002,"Anthoxanthum","North","Terrestrial","Latitudinal","Centroid",0.012250549,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17418,15632,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17418,0.0118571857154746,"Anthoxanthum odoratum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","seed dispersal","Plants"
"MaxDispersalDistance","Heracleum sphondylium",0.0062,"Heracleum","North","Terrestrial","Latitudinal","Centroid",0.002325216,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17419,19835,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17419,0.159316463251937,"Heracleum sphondylium","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","seed dispersal","Plants"
"MaxDispersalDistance","Silene vulgaris",0.00013,"Silene","North","Terrestrial","Latitudinal","Centroid",0.850265164,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17420,24576,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17420,0.219537466799921,"Silene vulgaris","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Crepis capillaris",0.65,"Crepis","North","Terrestrial","Latitudinal","Centroid",-0.03990235,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17421,19473,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17421,-0.0225353879211458,"Crepis capillaris","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Epilobium montanum",0.04964,"Epilobium","North","Terrestrial","Latitudinal","Centroid",-0.113676508,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17425,19598,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17425,0.0145035431693314,"Epilobium montanum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","seed dispersal","Plants"
"MaxDispersalDistance","Cephalanthera damasonium",0.01467,"Cephalanthera","North","Terrestrial","Latitudinal","Centroid",-0.922695314,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17430,16093,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17430,-0.273700388857393,"Cephalanthera damasonium","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","seed dispersal","Plants"
"MaxDispersalDistance","Valeriana dioica",0.00069,"Valeriana","North","Terrestrial","Latitudinal","Centroid",0.964536311,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17431,20212,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17431,0.361555478454803,"Valeriana dioica","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","seed dispersal","Plants"
"MaxDispersalDistance","Ranunculus sceleratus",0.035,"Ranunculus","North","Terrestrial","Latitudinal","Centroid",0.07848423,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17433,19121,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17433,0.115342628195172,"Ranunculus sceleratus","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","seed dispersal","Plants"
"MaxDispersalDistance","Prunus avium",2.22,"Prunus","North","Terrestrial","Latitudinal","Centroid",0.126785479,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17434,19486,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17434,0.316568349157542,"Prunus avium","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","seed dispersal","Plants"
"MaxDispersalDistance","Serratula tinctoria",0.00134,"Serratula","North","Terrestrial","Latitudinal","Centroid",0.965925826,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17437,19125,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17437,0.235944541697728,"Serratula tinctoria","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Spergularia marina",0.34,"Spergularia","North","Terrestrial","Latitudinal","Centroid",1.733036319,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17439,19127,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17439,0.559566555017087,"Spergularia marina","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Viola riviniana",0.0046,"Viola","North","Terrestrial","Latitudinal","Centroid",-0.152063197,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17442,20223,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17442,-0.0116809756229236,"Viola riviniana","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","seed dispersal","Plants"
"MaxDispersalDistance","Arabis hirsuta",0.00047,"Arabis","North","Terrestrial","Latitudinal","Centroid",0.612903088,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17446,20227,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17446,0.176514042916762,"Arabis hirsuta","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","seed dispersal","Plants"
"MaxDispersalDistance","Daucus carota",0.017,"Daucus","North","Terrestrial","Latitudinal","Centroid",-0.088816481,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17447,20228,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17447,0.0620619572513143,"Daucus carota","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","seed dispersal","Plants"
"MaxDispersalDistance","Reseda lutea",0.00035,"Reseda","North","Terrestrial","Latitudinal","Centroid",-0.068735044,NA,0.695419389,"km/year",9.5857,0.510482780713878,"OCCUR","TWO","MEDIUM","YES","MODELED",779,1978,2.63474214687754,"phanero",19,"A19_P1",17468,20613,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",17468,-0.0772685083601831,"Reseda lutea","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Resedaceae","seed dispersal","Plants"
