publi_name,kingdom,phylum,class,order,family,genus,SpeciesChecked,temp,Locomotion_mode,Locomotion_secondary,Mobility,order_common_name
Euproctis_similis,Animalia,Arthropoda,Insecta,Lepidoptera,Lymantriidae,Euproctis,Euproctis similis,ectotherm,flying,NA,mobile,NA
Eupsilia_transversa,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Eupsilia,Eupsilia transversa,ectotherm,flying,NA,mobile,moths
Eurema_laeta,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Eurema,Eurema laeta,ectotherm,flying,NA,mobile,butterflies
Eurema_mandarina,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Eurema,Eurema mandarina,ectotherm,flying,NA,mobile,butterflies
Eurois_occulta,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Eurois,Eurois occulta,ectotherm,flying,NA,mobile,moths
Euthrix_potatoria,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Euthrix,Euthrix potatoria,ectotherm,flying,NA,mobile,moths
Euxoa_adumbrata,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa adumbrata,ectotherm,flying,NA,mobile,moths
Euxoa_cursoria,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa cursoria,ectotherm,flying,NA,mobile,moths
Euxoa_lidia,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa lidia,ectotherm,flying,NA,mobile,moths
Euxoa_nigricans,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa nigricans,ectotherm,flying,NA,mobile,moths
Euxoa_obelisca,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa obelisca,ectotherm,flying,NA,mobile,moths
Euxoa_ochrogaster,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa ochrogaster,ectotherm,flying,NA,mobile,moths
Euxoa_recussa,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa recussa,ectotherm,flying,NA,mobile,moths
Euxoa_tritici,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa tritici,ectotherm,flying,NA,mobile,moths
Euxoa_vitta,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa vitta,ectotherm,flying,NA,mobile,moths
Argynnis_adippe,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Fabriciana,Fabriciana adippe,ectotherm,flying,NA,mobile,butterflies
Argynnis_niobe,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Fabriciana,Fabriciana niobe,ectotherm,flying,NA,mobile,butterflies
Fagivorina_arenaria,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Fagivorina,Fagivorina arenaria,ectotherm,flying,NA,mobile,moths
Falcaria_lacertinaria,Animalia,Arthropoda,Insecta,Lepidoptera,Drepanidae,Falcaria,Falcaria lacertinaria,ectotherm,flying,NA,mobile,moths
Furcula_bicuspis,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Furcula,Furcula bicuspis,ectotherm,flying,NA,mobile,moths
Furcula_bifida,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Furcula,Furcula bifida,ectotherm,flying,NA,mobile,moths
Furcula_furcula,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Furcula,Furcula furcula,ectotherm,flying,NA,mobile,moths
Gastropacha_quercifolia,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Gastropacha,Gastropacha quercifolia,ectotherm,flying,NA,mobile,moths
Geometra_papilionaria,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Geometra,Geometra papilionaria,ectotherm,flying,NA,mobile,moths
Glaucopsyche_alexis,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Glaucopsyche,Glaucopsyche alexis,ectotherm,flying,NA,mobile,butterflies
Gonepteryx_maxima,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Gonepteryx,Gonepteryx maxima,ectotherm,flying,NA,mobile,butterflies
Gonepteryx_rhamni,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Gonepteryx,Gonepteryx rhamni,ectotherm,flying,NA,mobile,butterflies
Gortyna_flavago,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Gortyna,Gortyna flavago,ectotherm,flying,NA,mobile,moths
Graphiphora_augur,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Graphiphora,Graphiphora augur,ectotherm,flying,NA,mobile,moths
Graphium_sarpedon,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Graphium,Graphium sarpedon,ectotherm,flying,NA,mobile,butterflies
Gymnoscelis_rufifasciata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Gymnoscelis,Gymnoscelis rufifasciata,ectotherm,flying,NA,mobile,moths
Habrosyne_pyritoides,Animalia,Arthropoda,Insecta,Lepidoptera,Drepanidae,Habrosyne,Habrosyne pyritoides,ectotherm,flying,NA,mobile,moths
Hada_plebeja,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hada,Hada plebeja,ectotherm,flying,NA,mobile,moths
Hadena_albimacula,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,Hadena albimacula,ectotherm,flying,NA,mobile,moths
Hadena_bicruris,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,Hadena bicruris,ectotherm,flying,NA,mobile,moths
Hadena_caesia,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,Hadena caesia,ectotherm,flying,NA,mobile,moths
Hadena_capsincola,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,Hadena capsincola,ectotherm,flying,NA,mobile,moths
Hadena_compta,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,Hadena compta,ectotherm,flying,NA,mobile,moths
Hadena_confusa,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,Hadena confusa,ectotherm,flying,NA,mobile,moths
Hadena_filograna,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,Hadena filograna,ectotherm,flying,NA,mobile,moths
Hadena_irregularis,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,Hadena irregularis,ectotherm,flying,NA,mobile,moths
Hadena_perplexa,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,Hadena perplexa,ectotherm,flying,NA,mobile,moths
Hamearis_lucina,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Hamearis,Hamearis lucina,ectotherm,flying,NA,mobile,butterflies
Harpyia_milhauseri,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Harpyia,Harpyia milhauseri,ectotherm,flying,NA,mobile,moths
Aetheria_dysodea,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hecatera,Hecatera dysodea,ectotherm,flying,NA,mobile,moths
Hecatera_bicolorata,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hecatera,Hecatera bicolorata,ectotherm,flying,NA,mobile,moths
Hecatera_dysodea,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hecatera,Hecatera dysodea,ectotherm,flying,NA,mobile,moths
Helicoverpa_armigera,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Helicoverpa,Helicoverpa armigera,ectotherm,flying,NA,mobile,moths
Heliothis_maritima,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Heliothis,Heliothis maritima,ectotherm,flying,NA,mobile,moths
Heliothis_peltigera,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Heliothis,Heliothis peltigera,ectotherm,flying,NA,mobile,moths
Heliothis_viriplaca,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Heliothis,Heliothis viriplaca,ectotherm,flying,NA,mobile,moths
Celaena_leucostigma,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Helotropha,Helotropha leucostigma,ectotherm,flying,NA,mobile,moths
Hemaris_fuciformis,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hemaris,Hemaris fuciformis,ectotherm,flying,NA,mobile,moths
Hemaris_tityus,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hemaris,Hemaris tityus,ectotherm,flying,NA,mobile,moths
Hemistola_chrysoprasaria,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hemistola,Hemistola chrysoprasaria,ectotherm,flying,NA,mobile,moths
Hemithea_aestivaria,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hemithea,Hemithea aestivaria,ectotherm,flying,NA,mobile,moths
Hepialus_fusconebulosa,Animalia,Arthropoda,Insecta,Lepidoptera,Hepialidae,Hepialus,Hepialus fusconebulosa,ectotherm,flying,NA,mobile,moths
Hepialus_hecta,Animalia,Arthropoda,Insecta,Lepidoptera,Hepialidae,Hepialus,Hepialus hecta,ectotherm,flying,NA,mobile,moths
Hepialus_lupulinus,Animalia,Arthropoda,Insecta,Lepidoptera,Hepialidae,Hepialus,Hepialus lupulina,ectotherm,flying,NA,mobile,moths
Heterogenea_asella,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Heringodes,Heringodes asella,ectotherm,flying,NA,mobile,moths
Herminia_grisealis,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Herminia,Herminia grisealis,ectotherm,flying,NA,mobile,moths
Herminia_tarsicrinalis,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Herminia,Herminia tarsicrinalis,ectotherm,flying,NA,mobile,moths
Herminia_tarsipennalis,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Herminia,Herminia tarsipennalis,ectotherm,flying,NA,mobile,moths
Zanclognatha_tarsipennalis,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Herminia,Herminia tarsipennalis,ectotherm,flying,NA,mobile,moths
Hesperia_comma,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hesperia,Hesperia comma,ectotherm,flying,NA,mobile,skippers
Hesperia_florinda,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hesperia,NA,ectotherm,flying,NA,mobile,skippers
Hestina_assimilis,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hestina,Hestina assimilis,ectotherm,flying,NA,mobile,butterflies
Hestina_persimilis,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hestina,Hestina persimilis,ectotherm,flying,NA,mobile,butterflies
Heteropterus_morpheus,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Heteropterus,Heteropterus morpheus,ectotherm,flying,NA,mobile,skippers
Hillia_iris,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hillia,Hillia iris,ectotherm,flying,NA,mobile,moths
Hipparchia_semele,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia semele,ectotherm,flying,NA,mobile,butterflies
Hipparchia_statilinus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia statilinus,ectotherm,flying,NA,mobile,butterflies
Hoplodrina_alsines,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina alsines,ectotherm,flying,NA,mobile,moths
Hoplodrina_ambigua,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina ambigua,ectotherm,flying,NA,mobile,moths
Hoplodrina_blanda,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina blanda,ectotherm,flying,NA,mobile,moths
Hoplodrina_octogenaria,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina octogenaria,ectotherm,flying,NA,mobile,moths
Horisme_aemulata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Horisme,Horisme aemulata,ectotherm,flying,NA,mobile,moths
Horisme_aquata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Horisme,Horisme aquata,ectotherm,flying,NA,mobile,moths
Horisme_tersata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Horisme,Horisme tersata,ectotherm,flying,NA,mobile,moths
Horisme_vitalbata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Horisme,Horisme vitalbata,ectotherm,flying,NA,mobile,moths
Hydraecia_micacea,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hydraecia,Hydraecia micacea,ectotherm,flying,NA,mobile,moths
Hydraecia_nordstroemi,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hydraecia,Hydraecia nordstroemi,ectotherm,flying,NA,mobile,moths
Hydraecia_petasitis,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hydraecia,Hydraecia petasitis,ectotherm,flying,NA,mobile,moths
Hydraecia_ultima,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hydraecia,Hydraecia ultima,ectotherm,flying,NA,mobile,moths
Hydrelia_flammeolaria,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hydrelia,Hydrelia flammeolaria,ectotherm,flying,NA,mobile,moths
Hydrelia_sylvata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hydrelia,Hydrelia sylvata,ectotherm,flying,NA,mobile,moths
Hydriomena_impluviata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hydriomena,Hydriomena impluviata,ectotherm,flying,NA,mobile,moths
Hydriomena_ruberata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hydriomena,Hydriomena ruberata,ectotherm,flying,NA,mobile,moths
Hyles_gallii,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles gallii,ectotherm,flying,NA,mobile,moths
Hyles_livornica,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles livornica,ectotherm,flying,NA,mobile,moths
Hypena_crassalis,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena crassalis,ectotherm,flying,NA,mobile,moths
Hypena_proboscidalis,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena proboscidalis,ectotherm,flying,NA,mobile,moths
Hypena_rostralis,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena rostralis,ectotherm,flying,NA,mobile,moths
Hypenodes_humidalis,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypenodes,Hypenodes humidalis,ectotherm,flying,NA,mobile,moths
Hypomecis_punctinalis,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypomecis,Hypomecis punctinalis,ectotherm,flying,NA,mobile,moths
Hypomecis_roboraria,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypomecis,Hypomecis roboraria,ectotherm,flying,NA,mobile,moths
Hyppa_rectilinea,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hyppa,Hyppa rectilinea,ectotherm,flying,NA,mobile,moths
Idaea_aversata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea aversata,ectotherm,flying,NA,mobile,moths
Idaea_biselata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea biselata,ectotherm,flying,NA,mobile,moths
Idaea_dilutaria,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea dilutaria,ectotherm,flying,NA,mobile,moths
Idaea_dimidiata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea dimidiata,ectotherm,flying,NA,mobile,moths
Idaea_emarginata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea emarginata,ectotherm,flying,NA,mobile,moths
Idaea_fuscovenosa,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea fuscovenosa,ectotherm,flying,NA,mobile,moths
Idaea_muricata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea muricata,ectotherm,flying,NA,mobile,moths
Idaea_ochrata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea ochrata,ectotherm,flying,NA,mobile,moths
Idaea_rusticata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea rusticata,ectotherm,flying,NA,mobile,moths
Idaea_seriata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea seriata,ectotherm,flying,NA,mobile,moths
Idaea_straminata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea straminata,ectotherm,flying,NA,mobile,moths
Idaea_subsericeata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea subsericeata,ectotherm,flying,NA,mobile,moths
Idaea_sylvestraria,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea sylvestraria,ectotherm,flying,NA,mobile,moths
Idaea_trigeminata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea trigeminata,ectotherm,flying,NA,mobile,moths
Inachis_io,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Inachis,Aglais io,ectotherm,flying,NA,mobile,butterflies
Nymphalis_io,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Inachis,Aglais io,ectotherm,flying,NA,mobile,butterflies
Ipimorpha_retusa,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Ipimorpha,Ipimorpha retusa,ectotherm,flying,NA,mobile,moths
Ipimorpha_subtusa,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Ipimorpha,Ipimorpha subtusa,ectotherm,flying,NA,mobile,moths
Issoria_lathonia,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Issoria,Issoria lathonia,ectotherm,flying,NA,mobile,butterflies
Jodia_croceago,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Jodia,Jodia croceago,ectotherm,flying,NA,mobile,moths
Jodis_lactearia,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Jodis,Jodis lactearia,ectotherm,flying,NA,mobile,moths
Junonia_orithya,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia orithya,ectotherm,flying,NA,mobile,butterflies
Kirinia_epimenides,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Kirinia,Kirinia epimenides,ectotherm,flying,NA,mobile,butterflies
Korscheltellus_lupulina,Animalia,Arthropoda,Insecta,Lepidoptera,Hepialidae,Korscheltellus,Korscheltellus lupulinus,ectotherm,flying,NA,mobile,moths
Lacanobia_contigua,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacanobia,Lacanobia contigua,ectotherm,flying,NA,mobile,moths
Lacanobia_oleracea,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacanobia,Lacanobia oleracea,ectotherm,flying,NA,mobile,moths
Lacanobia_splendens,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacanobia,Lacanobia splendens,ectotherm,flying,NA,mobile,moths
Lacanobia_suasa,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacanobia,Lacanobia suasa,ectotherm,flying,NA,mobile,moths
Lacanobia_thalassina,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacanobia,Lacanobia thalassina,ectotherm,flying,NA,mobile,moths
Lacanobia_w-latinum,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacanobia,Lacanobia w-latinum,ectotherm,flying,NA,mobile,moths
Lampides_boeticus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lampides,Lampides boeticus,ectotherm,flying,NA,mobile,butterflies
Lampropteryx_otregiata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lampropteryx,Lampropteryx otregiata,ectotherm,flying,NA,mobile,moths
Lampropteryx_suffumata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lampropteryx,Lampropteryx suffumata,ectotherm,flying,NA,mobile,moths
Lamprotes_c-aureum,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lamprotes,Lamprotes c-aureum,ectotherm,flying,NA,mobile,moths
Larentia_clavaria,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Larentia,Larentia clavaria,ectotherm,flying,NA,mobile,moths
Lasiocampa_quercus,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa quercus,ectotherm,flying,NA,mobile,moths
Lasiocampa_trifolii,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa trifolii,ectotherm,flying,NA,mobile,moths
Lasiommata_maera,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata maera,ectotherm,flying,NA,mobile,butterflies
Lasiommata_megera,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata megera,ectotherm,flying,NA,mobile,butterflies
Lasiommata_petropolitana,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata petropolitana,ectotherm,flying,NA,mobile,butterflies
Eriopygodes_imbecilla,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lasionycta,Lasionycta imbecilla,ectotherm,flying,NA,mobile,moths
Lasionycta_leucocycla,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lasionycta,Lasionycta leucocycla,ectotherm,flying,NA,mobile,moths
Lasionycta_proxima,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lasionycta,Lasionycta proxima,ectotherm,flying,NA,mobile,moths
Lasionycta_secedens,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lasionycta,Lasionycta secedens,ectotherm,flying,NA,mobile,moths
Lasionycta_skraelingia,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lasionycta,Lasionycta skraelingia,ectotherm,flying,NA,mobile,moths
Lasionycta_staudingeri,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lasionycta,Lasionycta staudingeri,ectotherm,flying,NA,mobile,moths
Laspeyria_flexula,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Laspeyria,Laspeyria flexula,ectotherm,flying,NA,mobile,moths
Lemonia_dumi,Animalia,Arthropoda,Insecta,Lepidoptera,Lemoniidae,Lemonia,Lemonia dumi,ectotherm,flying,NA,mobile,moths
Archanara_geminipuncta,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lenisa,Lenisa geminipuncta,ectotherm,flying,NA,mobile,moths
Leptidea_amurensis,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Leptidea,Leptidea amurensis,ectotherm,flying,NA,mobile,butterflies
Leptidea_morsei,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Leptidea,Leptidea morsei,ectotherm,flying,NA,mobile,butterflies
Leptidea_sinapis,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Leptidea,Leptidea sinapis,ectotherm,flying,NA,mobile,butterflies
Mythimna_comma,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Leucania,Leucania comma,ectotherm,flying,NA,mobile,moths
Mythimna_obsoleta,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Leucania,Leucania obsoleta,ectotherm,flying,NA,mobile,moths
Leucoma_salicis,Animalia,Arthropoda,Insecta,Lepidoptera,Lymantriidae,Leucoma,Leucoma salicis,ectotherm,flying,NA,mobile,NA
Libythea_lepita,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Libythea,Libythea lepita,ectotherm,flying,NA,mobile,butterflies
Ligdia_adustata,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ligdia,Ligdia adustata,ectotherm,flying,NA,mobile,moths
Limenitis_camilla,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis camilla,ectotherm,flying,NA,mobile,butterflies
Limenitis_doerriesi,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis doerriesi,ectotherm,flying,NA,mobile,butterflies
Limenitis_helmanni,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis helmanni,ectotherm,flying,NA,mobile,butterflies
Limenitis_moltrechti,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis moltrechti,ectotherm,flying,NA,mobile,butterflies
Limenitis_populi,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis populi,ectotherm,flying,NA,mobile,butterflies
Limenitis_sydyi,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis sydyi,ectotherm,flying,NA,mobile,butterflies
Lithomoia_solidaginis,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lithomoia,Lithomoia solidaginis,ectotherm,flying,NA,mobile,moths
Lithophane_consocia,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lithophane,Lithophane consocia,ectotherm,flying,NA,mobile,moths
Lithophane_furcifera,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lithophane,Lithophane furcifera,ectotherm,flying,NA,mobile,moths
Lithophane_hepatica,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lithophane,Lithophane hepatica,ectotherm,flying,NA,mobile,moths
Lithophane_lamda,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lithophane,Lithophane lamda,ectotherm,flying,NA,mobile,moths
